quarter,component,slope,lo90,hi90
2015Q3,P61,0.0008518506127570165,-0.007638858793793019,0.009342560019307052
2015Q4,P61,0.0008594591612668631,-0.007639410213485137,0.009358328536018862
2016Q1,P61,0.0008669864265330512,-0.007640464936153211,0.009374437789219314
2016Q2,P61,0.0008756819636855347,-0.0076407738451367896,0.009392137772507858
2016Q3,P61,0.0008852395465463484,-0.007640643597138547,0.009411122690231245
2016Q4,P61,0.0008956087083106852,-0.0076401250750055185,0.009431342491626889
2017Q1,P61,0.0009065887437892308,-0.007639419377943238,0.0094525968655217
2017Q2,P61,0.000918719938126165,-0.007637986584094364,0.009475426460346695
2017Q3,P61,0.0009316920380085865,-0.007636137269288234,0.009499521345305408
2017Q4,P61,0.0009455103029188396,-0.007633866444204837,0.009524887050042516
2018Q1,P61,0.0009604012286470046,-0.007630947817499384,0.009551750274793394
2018Q2,P61,0.0009761902176414552,-0.007627556110036798,0.009579936545319708
2018Q3,P61,0.0009927289016125793,-0.007623839714506555,0.009609297517731714
2018Q4,P61,0.0010100932473387926,-0.007619722569106298,0.009639909063783883
2019Q1,P61,0.0010276648413079844,-0.007615822849243429,0.009671152531859397
2019Q2,P61,0.0010451358397895504,-0.00761244799017848,0.009702719669757581
2019Q3,P61,0.0010626227622996913,-0.007609480862093612,0.009734726386692994
2019Q4,P61,0.0010804736757022825,-0.007606572549706389,0.009767519901110954
2020Q1,P61,0.001098904397503419,-0.007603506107137146,0.009801314902143983
2020Q2,P61,0.0011170596866072972,-0.007601135318918817,0.009835254692133411
2020Q3,P61,0.0011346000721329736,-0.007599797815580349,0.009868997959846297
2020Q4,P61,0.001151675893960802,-0.0075993409690216195,0.009902692756943225
2021Q1,P61,0.0011683301051112777,-0.0075997190162997216,0.009936379226522277
2021Q2,P61,0.0011843442830045802,-0.007601146963313656,0.009969835529322816
2021Q3,P61,0.001199165089002487,-0.007604174027308344,0.010002504205313317
2021Q4,P61,0.00121281618158944,-0.0076087716109223425,0.010034403974101222
2022Q1,P61,0.0012248163869941807,-0.0076154150017859615,0.010065047775774324
2022Q2,P61,0.0012348468704179438,-0.007624416052004094,0.010094109792839982
2022Q3,P61,0.0012426987661122105,-0.007635975376435634,0.010121372908660055
2022Q4,P61,0.0012490432954051535,-0.007649412037439263,0.01014749862824957
2023Q1,P61,0.0012540150835523415,-0.007664580001550731,0.010172610168655413
2023Q2,P61,0.001258115079456572,-0.00768096495991554,0.010197195118828684
2023Q3,P61,0.0012611425115190821,-0.007698752074568976,0.01022103709760714
2023Q4,P61,0.0012634642798487962,-0.007717556245136472,0.010244484804834064
2024Q1,P61,0.0012647901112636164,-0.00773764656373236,0.010267226786259593
2024Q2,P61,0.001265000438575588,-0.007759117990168558,0.010289118867319733
2024Q3,P61,0.0012651083502864913,-0.007780928894339621,0.010311145594912604
2024Q4,P61,0.0012653713602069825,-0.007802788708681864,0.010333531429095828
2025Q1,P61,0.0012654938085009948,-0.00782495487110639,0.01035594248810838
2025Q2,P61,0.001265367272218059,-0.007847491671873414,0.010378226216309532
2025Q3,P61,0.0012650659741441671,-0.007870274006966365,0.0104004059552547
2025Q4,P61,0.0012650659741441671,-0.007892767245403345,0.01042289919369168
1996Q1,P62,0.0006833267285344391,-0.028010353606309008,0.029377007063377886
1996Q2,P62,0.0006833267398178577,-0.03746151992282471,0.03882817340246043
1996Q3,P62,0.0006833265138984357,-0.028173640295938766,0.029540293323735638
1996Q4,P62,0.00068332655322563,-0.028173639274629653,0.029540292381080913
1997Q1,P62,0.0006833265594600735,-0.02817363830122885,0.029540291420148995
1997Q2,P62,0.0006833265401152422,-0.02817363736923355,0.029540290449464036
1997Q3,P62,0.0006833265368850067,-0.028173636437577487,0.0295402895113475
1997Q4,P62,0.0006833265518906596,-0.02817363550453365,0.02954028860831497
1998Q1,P62,0.0006833265743277465,-0.02817363458115282,0.029540287729808313
1998Q2,P62,0.0006833265935134916,-0.02817363367827233,0.02954028686529931
1998Q3,P62,0.0006833266555965681,-0.028173632749840305,0.02954028606103344
1998Q4,P62,0.0006833267204013477,-0.028173631836092648,0.029540285276895343
1999Q1,P62,0.0006833267770753604,-0.02817363094791981,0.02954028450207053
1999Q2,P62,0.0006833268355053695,-0.028173630075458735,0.02954028374646947
1999Q3,P62,0.0006833269166291196,-0.028173629197786557,0.0295402830310448
1999Q4,P62,0.0006833270016084279,-0.02817362833375077,0.02954028233696763
2000Q1,P62,0.0006833271005842762,-0.028173627473216174,0.02954028167438473
2000Q2,P62,0.0006833272049419185,-0.02817362662480118,0.029540281034685017
2000Q3,P62,0.0006833273229529171,-0.02817362578023648,0.02954028042614231
2000Q4,P62,0.0006833274558450814,-0.02817362493829571,0.029540279849985873
2001Q1,P62,0.0006833275681016743,-0.028173624134496502,0.02954027927069985
2001Q2,P62,0.0006833276644974389,-0.028173623364064634,0.02954027869305951
2001Q3,P62,0.000683327782911183,-0.028173622589121698,0.02954027815494406
2001Q4,P62,0.0006833278906191315,-0.028173621842391652,0.029540277623629915
2002Q1,P62,0.0006833279821044473,-0.028173621129391504,0.0295402770936004
2002Q2,P62,0.0006833280851708586,-0.028173620422317587,0.0295402765926593
2002Q3,P62,0.0006833281591879358,-0.028173619761800377,0.029540276080176245
2002Q4,P62,0.0006833282081567631,-0.028173619143838837,0.029540275560152363
2003Q1,P62,0.0006833281795731155,-0.028173618620937216,0.029540274980083443
2003Q2,P62,0.0006833280947043628,-0.028173618171828164,0.02954027436123689
2003Q3,P62,0.0006833280113695472,-0.02817361773869262,0.029540273761431715
2003Q4,P62,0.0006833279754992257,-0.02817361727560004,0.029540273226598496
2004Q1,P62,0.0006833279498985952,-0.028173616819745246,0.029540272719542435
2004Q2,P62,0.000683327944156114,-0.02817361636153978,0.02954027224985201
2004Q3,P62,0.0006833279440887536,-0.028173615915166657,0.029540271803344162
2004Q4,P62,0.0006833279358310015,-0.028173615494491395,0.029540271366153396
2005Q1,P62,0.0006833279692364108,-0.02817361504966044,0.029540270988133263
2005Q2,P62,0.0006833279708698906,-0.02817361465410889,0.02954027059584867
2005Q3,P62,0.0006833279746680597,-0.028173614273900124,0.029540270223236242
2005Q4,P62,0.0006833279616800404,-0.028173613927985015,0.0295402698513451
2006Q1,P62,0.0006833279794337343,-0.028173613568835673,0.02954026952770314
2006Q2,P62,0.0006833280257217324,-0.028173613198659478,0.029540269250102946
2006Q3,P62,0.0006833280601099951,-0.028173612857890502,0.02954026897811049
2006Q4,P62,0.0006833280885760404,-0.02817361254055121,0.029540268717703287
2007Q1,P62,0.000683328139430748,-0.02817361221833072,0.029540268497192216
2007Q2,P62,0.0006833282108583522,-0.028173611893044816,0.02954026831476152
2007Q3,P62,0.0006833283299756512,-0.028173611537576675,0.029540268197527978
2007Q4,P62,0.0006833284799240464,-0.028173611168784918,0.02954026812863301
2008Q1,P62,0.000683328563560329,-0.028173610883812733,0.029540268010933395
2008Q2,P62,0.0006833286346351526,-0.028173610628909482,0.02954026789817979
2008Q3,P62,0.000683328732873642,-0.028173610364350038,0.02954026783009732
2008Q4,P62,0.0006833288482784858,-0.028173610100131703,0.029540267796688675
2009Q1,P62,0.0006833289701765437,-0.028173609846927627,0.029540267787280715
2009Q2,P62,0.0006833291438170844,-0.028173609559488545,0.02954026784712271
2009Q3,P62,0.0006833293418813512,-0.028173609265133195,0.029540267948895894
2009Q4,P62,0.0006833295283791519,-0.02817360899985178,0.029540268056610086
2010Q1,P62,0.0006833296937911485,-0.028173608773163644,0.029540268160745942
2010Q2,P62,0.0006833299027857696,-0.028173608520400347,0.029540268325971886
2010Q3,P62,0.0006833300816431187,-0.028173608315281796,0.029540268478568034
2010Q4,P62,0.0006833302980074028,-0.02817360809016378,0.029540268686178584
2011Q1,P62,0.0006833305225932207,-0.028173607874331694,0.029540268919518137
2011Q2,P62,0.0006833307006440109,-0.028173607722542113,0.029540269123830135
2011Q3,P62,0.0006833309041294243,-0.028173607562825373,0.02954026937108422
2011Q4,P62,0.0006833311317397742,-0.028173607396491166,0.029540269659970714
2012Q1,P62,0.0006833313175214645,-0.028173607289493093,0.029540269924536018
2012Q2,P62,0.0006833314407026754,-0.028173607262602963,0.029540270144008313
2012Q3,P62,0.0006833315418201596,-0.028173607275284028,0.02954027035892435
2012Q4,P62,0.0006833316716451511,-0.02817360727676506,0.02954027062005536
2013Q1,P62,0.000683331792630013,-0.02817360730459369,0.029540270889853715
2013Q2,P62,0.0006833319147665543,-0.028173607348778107,0.029540271178311213
2013Q3,P62,0.0006833320668090282,-0.028173607380564056,0.029540271514182113
2013Q4,P62,0.0006833322019956312,-0.028173607446713354,0.029540271850704614
2014Q1,P62,0.000683332330114219,-0.02817360753743814,0.029540272197666577
2014Q2,P62,0.0006833324643067793,-0.028173607639596417,0.029540272568209975
2014Q3,P62,0.0006833325875035437,-0.028173607770257958,0.029540272945265046
2014Q4,P62,0.000683332682824821,-0.028173607946302456,0.029540273311952102
2015Q1,P62,0.0006833327619826203,-0.02817360815601791,0.029540273679983152
2015Q2,P62,0.000683332831692904,-0.028173608392688346,0.029540274056074154
2015Q3,P62,0.0006833328581417244,-0.028173608690127715,0.029540274406411167
2015Q4,P62,0.0006833328067404154,-0.028173609082924687,0.02954027469640552
2016Q1,P62,0.00068333272450879,-0.02817360952405944,0.029540274973077024
2016Q2,P62,0.0006833325940518879,-0.02817361003092695,0.02954027521903073
2016Q3,P62,0.0006833324307674259,-0.028173610588129488,0.029540275449664342
2016Q4,P62,0.000683332263226386,-0.02817361116709607,0.029540275693548845
2017Q1,P62,0.000683332079087258,-0.02817361178016822,0.029540275938342738
2017Q2,P62,0.0006833319796635869,-0.028173612326032382,0.029540276285359553
2017Q3,P62,0.0006833318747244588,-0.028173612894919466,0.029540276644368382
2017Q4,P62,0.000683331783721223,-0.028173613467378133,0.029540277034820577
2018Q1,P62,0.0006833316525794151,-0.028173614097482834,0.029540277402641667
2018Q2,P62,0.0006833315772127556,-0.028173614689319854,0.029540277843745365
2018Q3,P62,0.0006833316546010918,-0.028173615145909343,0.029540278455111525
2018Q4,P62,0.0006833317498503026,-0.028173615602145402,0.029540279101846006
2019Q1,P62,0.000683331803657275,-0.028173616117331143,0.029540279724645693
2019Q2,P62,0.0006833318704117761,-0.028173616637076775,0.029540280377900328
2019Q3,P62,0.0006833320168935534,-0.02817361709460251,0.02954028112838962
2019Q4,P62,0.0006833323235313151,-0.0281736174094796,0.02954028205654223
2020Q1,P62,0.0006833328447721349,-0.028173617527260875,0.029540283216805147
2020Q2,P62,0.000683333508513074,-0.02817361752004914,0.029540284537075287
2020Q3,P62,0.0006833342902121649,-0.028173617412386144,0.029540285992810472
2020Q4,P62,0.0006833351331776739,-0.028173617260963266,0.029540287527318614
2021Q1,P62,0.0006833360826370306,-0.02817361702055253,0.029540289185826588
2021Q2,P62,0.0006833369550486475,-0.02817361687469462,0.029540290784791916
2021Q3,P62,0.0006833377742096729,-0.02817361679959096,0.029540292348010304
2021Q4,P62,0.0006833384224296316,-0.02817361691292975,0.029540293757789014
2022Q1,P62,0.0006833388984561518,-0.028173617215959717,0.02954029501287202
2022Q2,P62,0.0006833392791185024,-0.028173617631845775,0.029540296190082777
2022Q3,P62,0.0006833395756935794,-0.028173618149301735,0.029540297300688897
2022Q4,P62,0.0006833398650379751,-0.028173618691456154,0.0295402984215321
2023Q1,P62,0.0006833401363327621,-0.02817361926910424,0.029540299541769763
2023Q2,P62,0.0006833403752930598,-0.028173619896492988,0.029540300647079104
2023Q3,P62,0.0006833405177345516,-0.02817362063774619,0.02954030167321529
2023Q4,P62,0.0006833405780441821,-0.028173621478380227,0.029540302634468593
2024Q1,P62,0.0006833405862263606,-0.028173622388236248,0.029540303560688968
2024Q2,P62,0.0006833405916315181,-0.028173623317717125,0.029540304500980163
2024Q3,P62,0.0006833405695279389,-0.028173624291160496,0.029540305430216376
2024Q4,P62,0.0006833405638782988,-0.028173625263974187,0.029540306391730786
2025Q1,P62,0.0006833405573547047,-0.028173626252480495,0.029540307367189905
2025Q2,P62,0.000683340526865192,-0.02817362727816508,0.029540308331895464
2025Q3,P62,0.0006833404883874541,-0.028173628322484295,0.0295403092992592
2025Q4,P62,0.0006833404883874541,-0.028173629334873294,0.0295403103116482
1996Q1,P71,0.0011051624060343102,-0.04389294806432236,0.04610327287639098
1996Q2,P71,0.0011051623150706291,-0.03273244944854342,0.03494277407868468
1996Q3,P71,0.0011051623993545423,-0.008065456318092516,0.0102757811168016
1996Q4,P71,0.001105162323713632,-0.008065452756226768,0.010275777403654032
1997Q1,P71,0.0011051622883613,-0.008065449185138842,0.010275773761861442
1997Q2,P71,0.001105162284582198,-0.008065445618833092,0.010275770187997487
1997Q3,P71,0.0011051623021837292,-0.008065442072058083,0.010275766676425541
1997Q4,P71,0.0011051623806361613,-0.008065438509264002,0.010275763270536325
1998Q1,P71,0.001105162412165614,-0.008065435041604091,0.010275759865935319
1998Q2,P71,0.0011051623869037415,-0.008065431681858673,0.010275756455666156
1998Q3,P71,0.001105162206154385,-0.008065428531233642,0.010275752943542412
1998Q4,P71,0.0011051618184142534,-0.008065425643394788,0.010275749280223295
1999Q1,P71,0.001105161268178275,-0.008065422975710166,0.010275745512066716
1999Q2,P71,0.0011051605783217369,-0.008065420506910398,0.010275741663553871
1999Q3,P71,0.0011051597136963135,-0.008065418273527384,0.010275737700920011
1999Q4,P71,0.00110515866017031,-0.008065416290885061,0.01027573361122568
2000Q1,P71,0.001105157400017499,-0.008065414577736981,0.01027572937777198
2000Q2,P71,0.0011051559328874045,-0.008065413135318928,0.010275725001093737
2000Q3,P71,0.0011051543580195243,-0.008065411865154292,0.01027572058119334
2000Q4,P71,0.00110515266354105,-0.008065410779773182,0.010275716106855282
2001Q1,P71,0.001105150971360741,-0.008065409757833309,0.010275711700554791
2001Q2,P71,0.0011051492261811777,-0.008065408855120157,0.010275707307482512
2001Q3,P71,0.001105147445966119,-0.008065408054090577,0.010275702946022815
2001Q4,P71,0.0011051456469931727,-0.008065407338829357,0.010275698632815702
2002Q1,P71,0.001105143811217485,-0.008065406727693677,0.010275694350128647
2002Q2,P71,0.001105141888056986,-0.008065406271534691,0.010275690047648663
2002Q3,P71,0.0011051399363038276,-0.008065405911792134,0.01027568578439979
2002Q4,P71,0.0011051380346380132,-0.008065405569985813,0.01027568163926184
2003Q1,P71,0.001105136218022905,-0.008065405211324544,0.010275677647370354
2003Q2,P71,0.0011051345852933145,-0.008065404737121876,0.010275673907708505
2003Q3,P71,0.001105133170001469,-0.008065404113953397,0.010275670453956335
2003Q4,P71,0.0011051318457259186,-0.008065403468350725,0.010275667159802562
2004Q1,P71,0.0011051306582698945,-0.00806540275460553,0.010275664071145319
2004Q2,P71,0.0011051295507735481,-0.008065402029659434,0.01027566113120653
2004Q3,P71,0.0011051285902150456,-0.008065401226604737,0.010275658407034828
2004Q4,P71,0.001105127745687936,-0.008065400376408594,0.010275655867784466
2005Q1,P71,0.0011051270260720152,-0.008065399470243506,0.010275653522387537
2005Q2,P71,0.0011051264275680015,-0.008065398511953812,0.010275651367089815
2005Q3,P71,0.001105125911568661,-0.008065397540185556,0.010275649363322878
2005Q4,P71,0.001105125370629381,-0.008065396662416775,0.010275647403675538
2006Q1,P71,0.0011051247892534932,-0.008065395894172931,0.010275645472679918
2006Q2,P71,0.0011051241532408424,-0.00806539524967896,0.010275643556160645
2006Q3,P71,0.0011051235154645217,-0.008065394676083106,0.010275641707012149
2006Q4,P71,0.0011051228314728815,-0.008065394217855371,0.010275639880801135
2007Q1,P71,0.0011051221073381885,-0.008065393868939284,0.010275638083615661
2007Q2,P71,0.001105121279303121,-0.008065393693105731,0.010275636251711974
2007Q3,P71,0.0011051203367555898,-0.008065393700978453,0.010275634374489633
2007Q4,P71,0.0011051191529782662,-0.008065394019284772,0.010275632325241306
2008Q1,P71,0.0011051178322963482,-0.00806539454370804,0.010275630208300739
2008Q2,P71,0.0011051163683111986,-0.008065395280654211,0.01027562801727661
2008Q3,P71,0.0011051146739508952,-0.00806539631720142,0.010275625665103212
2008Q4,P71,0.0011051127956033463,-0.008065397606967048,0.010275623198173742
2009Q1,P71,0.0011051108043581741,-0.008065399078865911,0.010275620687582261
2009Q2,P71,0.001105108733960203,-0.008065400699156906,0.010275618167077314
2009Q3,P71,0.001105106689124143,-0.008065402363128395,0.01027561574137668
2009Q4,P71,0.0011051046768482588,-0.008065404063784597,0.010275613417481115
2010Q1,P71,0.0011051025527306834,-0.008065405945529354,0.010275611050990719
2010Q2,P71,0.001105100256740133,-0.008065408068395428,0.010275608581875692
2010Q3,P71,0.0011050978654349479,-0.00806541035582552,0.010275606086695414
2010Q4,P71,0.0011050954383735288,-0.00806541274826184,0.010275603625008898
2011Q1,P71,0.0011050930049069183,-0.008065415216353556,0.010275601226167393
2011Q2,P71,0.001105090506017814,-0.008065417819117765,0.010275598831153393
2011Q3,P71,0.0011050879953975893,-0.008065420502862474,0.010275596493657651
2011Q4,P71,0.001105085518072175,-0.008065423222560719,0.010275594258705067
2012Q1,P71,0.0011050830209890575,-0.008065426031263524,0.010275592073241639
2012Q2,P71,0.0011050804524234074,-0.008065428980693755,0.01027558988554057
2012Q3,P71,0.0011050778345418994,-0.008065432048682247,0.010275587717766047
2012Q4,P71,0.0011050752336824307,-0.008065435168888035,0.010275585636252898
2013Q1,P71,0.0011050727427670548,-0.008065438248385343,0.010275583733919453
2013Q2,P71,0.0011050704043102412,-0.008065441244655257,0.01027558205327574
2013Q3,P71,0.001105068356647164,-0.008065444019357325,0.010275580732651652
2013Q4,P71,0.0011050665641407914,-0.008065446608122353,0.010275579736403936
2014Q1,P71,0.0011050650800806215,-0.00806544895765354,0.010275579117814782
2014Q2,P71,0.0011050638491527324,-0.008065451123256248,0.010275578821561713
2014Q3,P71,0.0011050627453258015,-0.00806545323095181,0.010275578721603413
2014Q4,P71,0.0011050616833790435,-0.008065455365949357,0.010275578732707444
2015Q1,P71,0.0011050607064347633,-0.008065457485113019,0.010275578897982545
2015Q2,P71,0.0011050597448001328,-0.008065459658119833,0.0102755791477201
2015Q3,P71,0.0011050587123176278,-0.008065461971108972,0.010275579395744227
2015Q4,P71,0.0011050576307243876,-0.008065464402321953,0.010275579663770728
2016Q1,P71,0.0011050565323987432,-0.008065466919355668,0.010275579984153155
2016Q2,P71,0.0011050553998980348,-0.008065469539623983,0.010275580339420054
2016Q3,P71,0.0011050543035718337,-0.008065472192743903,0.01027558079988757
2016Q4,P71,0.0011050531316392435,-0.008065474990457512,0.010275581253735998
2017Q1,P71,0.0011050520010267104,-0.00806547781579331,0.01027558181784673
2017Q2,P71,0.0011050509504745383,-0.00806548062995869,0.010275582530907768
2017Q3,P71,0.0011050499727127995,-0.008065483440162878,0.010275583385588477
2017Q4,P71,0.00110504905948678,-0.008065486254590129,0.01027558437356369
2018Q1,P71,0.0011050481814326128,-0.00806548910252253,0.010275585465387756
2018Q2,P71,0.0011050473062513247,-0.00806549201616415,0.010275586628666799
2018Q3,P71,0.0011050464274942227,-0.008065495001853527,0.010275587856841972
2018Q4,P71,0.0011050454661377482,-0.00806549813848639,0.010275589070761888
2019Q1,P71,0.0011050445165619247,-0.008065501331534356,0.010275590364658206
2019Q2,P71,0.0011050435587810594,-0.008065504600810947,0.010275591718373066
2019Q3,P71,0.0011050426105446696,-0.00806550792836683,0.01027559314945617
2019Q4,P71,0.0011050416444500727,-0.008065511341372811,0.010275594630272956
2020Q1,P71,0.0011050406278064612,-0.008065514872250592,0.010275596127863515
2020Q2,P71,0.0011050396436491014,-0.008065518437652608,0.01027559772495081
2020Q3,P71,0.0011050387610736152,-0.008065521968120817,0.010275599490268046
2020Q4,P71,0.0011050379746389677,-0.008065525468675663,0.0102756014179536
2021Q1,P71,0.0011050373045543242,-0.008065528918619886,0.010275603527728534
2021Q2,P71,0.0011050368292297016,-0.008065532238977036,0.010275605897436438
2021Q3,P71,0.0011050364841385628,-0.0080655354936163,0.010275608461893425
2021Q4,P71,0.0011050361928997146,-0.008065538758156025,0.010275611143955452
2022Q1,P71,0.0011050360840690917,-0.008065541903154992,0.010275614071293177
2022Q2,P71,0.001105036134229445,-0.008065544951003091,0.010275617219461982
2022Q3,P71,0.001105036194832291,-0.008065548049056548,0.01027562043872113
2022Q4,P71,0.0011050362177885695,-0.008065551244020825,0.010275623679597966
2023Q1,P71,0.0011050361867496134,-0.00806555455063893,0.010275626924138154
2023Q2,P71,0.0011050361074453677,-0.00806555796131756,0.010275630176208294
2023Q3,P71,0.0011050360056631676,-0.008065561448106967,0.010275633459433303
2023Q4,P71,0.0011050358854774924,-0.008065565004423214,0.010275636775378199
2024Q1,P71,0.001105035772007838,-0.008065568602234592,0.01027564014625027
2024Q2,P71,0.001105035605860639,-0.008065572297555071,0.010275643509276348
2024Q3,P71,0.00110503540090873,-0.008065576072589817,0.010275646874407279
2024Q4,P71,0.0011050351727853749,-0.00806557990715414,0.01027565025272489
2025Q1,P71,0.0011050349861041315,-0.008065583731352566,0.01027565370356083
2025Q2,P71,0.0011050348308645022,-0.008065587549056006,0.01027565721078501
2025Q3,P71,0.001105034752925582,-0.008065591307292012,0.010275660813143177
2025Q4,P71,0.0011050347529255819,-0.008065594997167415,0.01027566450301858
1996Q1,P72,-0.00012453660325206783,-0.0827734359599851,0.08252436275348096
1996Q2,P72,-0.00012453657109290361,-0.00012453657109290361,-0.00012453657109290361
1996Q3,P72,-0.00012453642193344452,-0.008223056001512623,0.007973983157645734
1996Q4,P72,-0.00012453642900390333,-0.008223052237411049,0.007973979379403242
1997Q1,P72,-0.0001245363375284511,-0.008223048428264348,0.007973975753207446
1997Q2,P72,-0.00012453637583379612,-0.0082230448069541,0.007973972055286507
1997Q3,P72,-0.00012453656721251628,-0.008223041399846472,0.00797396826542144
1997Q4,P72,-0.00012453682385585654,-0.008223038121206575,0.007973964473494861
1998Q1,P72,-0.0001245371127447806,-0.008223034939415313,0.00797396071392575
1998Q2,P72,-0.0001245373724585129,-0.00822303179399672,0.007973957049079694
1998Q3,P72,-0.00012453768450426108,-0.008223028767095752,0.007973953398087229
1998Q4,P72,-0.00012453798355681854,-0.00822302579381748,0.007973949826703844
1999Q1,P72,-0.00012453853014318152,-0.00822302313497938,0.007973946074693017
1999Q2,P72,-0.00012453928433444738,-0.008223020750848565,0.007973942182179672
1999Q3,P72,-0.00012453997670925157,-0.008223018372135942,0.007973938418717439
1999Q4,P72,-0.00012454059873564204,-0.00822301599039886,0.007973934792927576
2000Q1,P72,-0.0001245409063374628,-0.0082230133616214,0.007973931548946475
2000Q2,P72,-0.00012454094940173022,-0.00822301053573122,0.007973928636927759
2000Q3,P72,-0.00012454092285283107,-0.00822300770768014,0.007973925861974476
2000Q4,P72,-0.00012454094069387113,-0.008223004991489773,0.00797392311010203
2001Q1,P72,-0.00012454078658980308,-0.008223002170837558,0.007973920597657952
2001Q2,P72,-0.00012454031474780749,-0.008222999099939081,0.007973918470443467
2001Q3,P72,-0.00012453976146570116,-0.008222996015097843,0.00797391649216644
2001Q4,P72,-0.00012453910187400392,-0.008222992891448183,0.007973914687700175
2002Q1,P72,-0.00012453824084060613,-0.008222989633860568,0.007973913152179355
2002Q2,P72,-0.00012453723522711608,-0.00822298629919834,0.007973911828744107
2002Q3,P72,-0.0001245363610529746,-0.008222983163482096,0.007973910441376148
2002Q4,P72,-0.0001245357144629023,-0.008222980322857336,0.007973908893931531
2003Q1,P72,-0.00012453522661018835,-0.008222977708477873,0.007973907255257498
2003Q2,P72,-0.00012453490699335362,-0.008222975329842574,0.007973905515855865
2003Q3,P72,-0.00012453484208214613,-0.008222973273421405,0.007973903589257113
2003Q4,P72,-0.00012453492002135113,-0.008222971427359312,0.007973901587316609
2004Q1,P72,-0.00012453496482612658,-0.008222969615671543,0.007973899686019291
2004Q2,P72,-0.00012453501480844516,-0.008222967876670133,0.007973897847053244
2004Q3,P72,-0.00012453490635139946,-0.008222966046738212,0.007973896234035414
2004Q4,P72,-0.0001245346303596418,-0.00822296411678045,0.007973894856061165
2005Q1,P72,-0.00012453418327588366,-0.008222962083239565,0.007973893716687799
2005Q2,P72,-0.00012453397026281326,-0.008222960351278251,0.007973892410752626
2005Q3,P72,-0.00012453380812485005,-0.008222958737700927,0.007973891121451228
2005Q4,P72,-0.00012453366422220525,-0.008222957209867793,0.007973889881423384
2006Q1,P72,-0.0001245335002858481,-0.00822295572950982,0.007973888728938122
2006Q2,P72,-0.00012453340393829473,-0.008222954384249508,0.00797388757637292
2006Q3,P72,-0.00012453360036241822,-0.008222953399269727,0.007973886198544892
2006Q4,P72,-0.00012453403972077174,-0.008222952724733022,0.007973884645291477
2007Q1,P72,-0.0001245346410254564,-0.008222952279651483,0.007973882997600571
2007Q2,P72,-0.0001245351738657697,-0.0082229518336144,0.007973881485882862
2007Q3,P72,-0.000124535548220203,-0.008222951296600261,0.007973880200159853
2007Q4,P72,-0.00012453595875333394,-0.00822295086327363,0.007973878945766961
2008Q1,P72,-0.0001245365017234073,-0.008222950629892749,0.007973877626445934
2008Q2,P72,-0.00012453707367490415,-0.008222950493002094,0.007973876345652286
2008Q3,P72,-0.00012453770663630338,-0.008222950484630134,0.007973875071357526
2008Q4,P72,-0.00012453842249112866,-0.00822295062666039,0.007973873781678131
2009Q1,P72,-0.0001245393522735594,-0.008222951050127032,0.007973872345579914
2009Q2,P72,-0.0001245404371834479,-0.008222951696229917,0.00797387082186302
2009Q3,P72,-0.00012454171217209727,-0.008222952599920334,0.007973869175576138
2009Q4,P72,-0.00012454292347208185,-0.008222953507430863,0.007973867660486699
2010Q1,P72,-0.0001245439425987668,-0.008222954290276863,0.007973866405079327
2010Q2,P72,-0.00012454516187276584,-0.008222955340778944,0.007973865017033413
2010Q3,P72,-0.00012454625910440645,-0.008222956336747436,0.007973863818538623
2010Q4,P72,-0.00012454725537127623,-0.008222957299259925,0.007973862788517371
2011Q1,P72,-0.00012454826491290882,-0.008222958342555941,0.007973861812730125
2011Q2,P72,-0.0001245492904458083,-0.00822295946935199,0.007973860888460374
2011Q3,P72,-0.00012455025495042554,-0.008222960602628525,0.007973860092727676
2011Q4,P72,-0.0001245512130374827,-0.008222961796996268,0.007973859370921304
2012Q1,P72,-0.00012455222876695156,-0.008222963116515197,0.007973858658981293
2012Q2,P72,-0.00012455336087765362,-0.00822296461992413,0.007973857898168823
2012Q3,P72,-0.00012455435204955642,-0.008222966049903042,0.007973857345803928
2012Q4,P72,-0.00012455524470266887,-0.00822296744887194,0.007973856959466601
2013Q1,P72,-0.0001245559339790956,-0.00822296871197294,0.007973856844014748
2013Q2,P72,-0.0001245563422936323,-0.008222969761620836,0.007973857077033571
2013Q3,P72,-0.00012455648935785833,-0.008222970617527216,0.007973857638811501
2013Q4,P72,-0.0001245564293598948,-0.00822297133388021,0.007973858475160422
2014Q1,P72,-0.00012455623065414303,-0.00822297197903422,0.007973859517725935
2014Q2,P72,-0.00012455577683324892,-0.008222972436581901,0.007973860882915403
2014Q3,P72,-0.0001245551643881531,-0.008222972803014202,0.007973862474237897
2014Q4,P72,-0.00012455450929064723,-0.008222973194302919,0.007973864175721625
2015Q1,P72,-0.00012455391406471206,-0.008222973712972046,0.007973865884842621
2015Q2,P72,-0.00012455356160862236,-0.008222974541919859,0.007973867418702615
2015Q3,P72,-0.00012455337741298965,-0.008222975606636984,0.007973868851811006
2015Q4,P72,-0.0001245533076822331,-0.008222976853327848,0.00797387023796338
2016Q1,P72,-0.00012455350851934654,-0.00822297843809545,0.007973871421056758
2016Q2,P72,-0.00012455374338118404,-0.008222980124396652,0.007973872637634284
2016Q3,P72,-0.00012455410701619492,-0.008222982006979906,0.007973873792947516
2016Q4,P72,-0.000124554561041711,-0.00822298404746255,0.00797387492537913
2017Q1,P72,-0.0001245551145428091,-0.008222986254929655,0.007973876025844037
